timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1531302382536,1638,开始投注,200,HTTP/1.1 200,CT投注 1-850,text,true,,362,0,1000,1000,1638,0,0
1531302382599,1575,开始投注,200,HTTP/1.1 200,CT投注 1-754,text,true,,365,0,1000,1000,1575,0,0
1531302382714,1466,开始投注,200,HTTP/1.1 200,CT投注 1-835,text,true,,364,0,1000,1000,1466,0,0
1531302382811,1408,开始投注,200,HTTP/1.1 200,CT投注 1-976,text,true,,359,0,1000,1000,1408,0,0
1531302383077,1149,开始投注,200,HTTP/1.1 200,CT投注 1-910,text,true,,358,0,1000,1000,1149,0,0
1531302383184,1048,开始投注,200,HTTP/1.1 200,CT投注 1-756,text,true,,360,0,1000,1000,1048,0,0
1531302382724,1509,开始投注,200,HTTP/1.1 200,CT投注 1-902,text,true,,362,0,1000,1000,1509,0,0
1531302382696,1540,开始投注,200,HTTP/1.1 200,CT投注 1-822,text,true,,365,0,1000,1000,1540,0,0
1531302382336,1908,开始投注,200,HTTP/1.1 200,CT投注 1-585,text,true,,360,0,1000,1000,1908,0,0
1531302383531,722,开始投注,200,HTTP/1.1 200,CT投注 1-939,text,true,,359,0,1000,1000,722,0,0
1531302383020,1237,开始投注,200,HTTP/1.1 200,CT投注 1-972,text,true,,359,0,1000,1000,1237,0,0
1531302382936,1328,开始投注,200,HTTP/1.1 200,CT投注 1-734,text,true,,363,0,1000,1000,1328,0,0
1531302382746,1519,开始投注,200,HTTP/1.1 200,CT投注 1-878,text,true,,360,0,1000,1000,1519,0,0
1531302383090,1184,开始投注,200,HTTP/1.1 200,CT投注 1-803,text,true,,363,0,1000,1000,1184,0,0
1531302382603,1675,开始投注,200,HTTP/1.1 200,CT投注 1-940,text,true,,361,0,1000,1000,1675,0,0
1531302382921,1362,开始投注,200,HTTP/1.1 200,CT投注 1-921,text,true,,360,0,1000,1000,1362,0,0
1531302382611,1676,开始投注,200,HTTP/1.1 200,CT投注 1-870,text,true,,364,0,1000,1000,1676,0,0
1531302382404,1909,开始投注,200,HTTP/1.1 200,CT投注 1-779,text,true,,364,0,1000,1000,1909,0,0
1531302383187,1141,开始投注,200,HTTP/1.1 200,CT投注 1-713,text,true,,359,0,1000,1000,1141,0,0
1531302382793,1544,开始投注,200,HTTP/1.1 200,CT投注 1-737,text,true,,363,0,1000,1000,1544,0,0
1531302382976,1369,开始投注,200,HTTP/1.1 200,CT投注 1-936,text,true,,361,0,1000,1000,1369,0,0
1531302382494,1870,开始投注,200,HTTP/1.1 200,CT投注 1-879,text,true,,361,0,1000,1000,1870,0,0
1531302383140,1226,开始投注,200,HTTP/1.1 200,CT投注 1-867,text,true,,361,0,1000,1000,1226,0,0
1531302382840,1540,开始投注,200,HTTP/1.1 200,CT投注 1-930,text,true,,360,0,1000,1000,1540,0,0
1531302382865,1517,开始投注,200,HTTP/1.1 200,CT投注 1-956,text,true,,360,0,1000,1000,1517,0,0
1531302383184,1231,开始投注,200,HTTP/1.1 200,CT投注 1-660,text,true,,359,0,1000,1000,1231,0,0
1531302383191,1229,开始投注,200,HTTP/1.1 200,CT投注 1-903,text,true,,359,0,1000,1000,1229,0,0
1531302382941,1526,开始投注,200,HTTP/1.1 200,CT投注 1-916,text,true,,360,0,1000,1000,1526,0,0
1531302383162,1306,开始投注,200,HTTP/1.1 200,CT投注 1-898,text,true,,361,0,1000,1000,1306,0,0
1531302383402,1070,开始投注,200,HTTP/1.1 200,CT投注 1-780,text,true,,361,0,1000,1000,1070,0,0
1531302383316,1172,开始投注,200,HTTP/1.1 200,CT投注 1-981,text,true,,360,0,1000,1000,1172,0,0
1531302383389,1100,开始投注,200,HTTP/1.1 200,CT投注 1-894,text,true,,359,0,1000,1000,1100,0,0
1531302383437,1060,开始投注,200,HTTP/1.1 200,CT投注 1-884,text,true,,360,0,1000,1000,1060,0,0
1531302382297,2200,开始投注,200,HTTP/1.1 200,CT投注 1-733,text,true,,361,0,1000,1000,2200,0,0
1531302383170,1330,开始投注,200,HTTP/1.1 200,CT投注 1-988,text,true,,358,0,1000,1000,1330,0,0
1531302383150,1352,开始投注,200,HTTP/1.1 200,CT投注 1-983,text,true,,361,0,1000,1000,1352,0,0
1531302383169,1353,开始投注,200,HTTP/1.1 200,CT投注 1-887,text,true,,358,0,1000,1000,1353,0,0
1531302382644,1882,开始投注,200,HTTP/1.1 200,CT投注 1-918,text,true,,362,0,1000,1000,1882,0,0
1531302382913,1619,开始投注,200,HTTP/1.1 200,CT投注 1-729,text,true,,363,0,1000,1000,1619,0,0
1531302382369,2168,开始投注,200,HTTP/1.1 200,CT投注 1-874,text,true,,363,0,1000,1000,2168,0,0
1531302382440,2112,开始投注,200,HTTP/1.1 200,CT投注 1-836,text,true,,364,0,1000,1000,2112,0,0
1531302383440,1114,开始投注,200,HTTP/1.1 200,CT投注 1-905,text,true,,360,0,1000,1000,1114,0,0
1531302382383,2172,开始投注,200,HTTP/1.1 200,CT投注 1-904,text,true,,361,0,1000,1000,2172,0,0
1531302382889,1671,开始投注,200,HTTP/1.1 200,CT投注 1-451,text,true,,361,0,1000,1000,1671,0,0
1531302382898,1676,开始投注,200,HTTP/1.1 200,CT投注 1-749,text,true,,364,0,1000,1000,1676,0,0
1531302382843,1735,开始投注,200,HTTP/1.1 200,CT投注 1-753,text,true,,364,0,1000,1000,1735,0,0
1531302383369,1210,开始投注,200,HTTP/1.1 200,CT投注 1-1000,text,true,,359,0,1000,1000,1210,0,0
1531302383325,1259,开始投注,200,HTTP/1.1 200,CT投注 1-826,text,true,,359,0,1000,1000,1259,0,0
1531302383096,1488,开始投注,200,HTTP/1.1 200,CT投注 1-987,text,true,,361,0,1000,1000,1488,0,0
1531302383327,1259,开始投注,200,HTTP/1.1 200,CT投注 1-842,text,true,,362,0,1000,1000,1259,0,0
1531302383073,1517,开始投注,200,HTTP/1.1 200,CT投注 1-857,text,true,,362,0,1000,1000,1517,0,0
1531302383164,1430,开始投注,200,HTTP/1.1 200,CT投注 1-979,text,true,,360,0,1000,1000,1430,0,0
1531302382724,1875,开始投注,200,HTTP/1.1 200,CT投注 1-812,text,true,,364,0,1000,1000,1875,0,0
1531302382169,2433,开始投注,200,HTTP/1.1 200,CT投注 1-949,text,true,,360,0,1000,1000,2433,0,0
1531302383167,1435,开始投注,200,HTTP/1.1 200,CT投注 1-773,text,true,,364,0,1000,1000,1435,0,0
1531302383256,1347,开始投注,200,HTTP/1.1 200,CT投注 1-849,text,true,,363,0,1000,1000,1347,0,0
1531302382879,1724,开始投注,200,HTTP/1.1 200,CT投注 1-935,text,true,,358,0,1000,1000,1724,0,0
1531302382671,1933,开始投注,200,HTTP/1.1 200,CT投注 1-785,text,true,,364,0,1000,1000,1933,0,0
1531302383016,1589,开始投注,200,HTTP/1.1 200,CT投注 1-864,text,true,,361,0,1000,1000,1589,0,0
1531302383062,1544,开始投注,200,HTTP/1.1 200,CT投注 1-783,text,true,,362,0,1000,1000,1544,0,0
1531302382615,1995,开始投注,200,HTTP/1.1 200,CT投注 1-961,text,true,,362,0,1000,1000,1995,0,0
1531302382934,1679,开始投注,200,HTTP/1.1 200,CT投注 1-968,text,true,,361,0,1000,1000,1679,0,0
1531302383022,1597,开始投注,200,HTTP/1.1 200,CT投注 1-544,text,true,,361,0,1000,1000,1597,0,0
1531302382984,1637,开始投注,200,HTTP/1.1 200,CT投注 1-654,text,true,,361,0,1000,1000,1637,0,0
1531302382753,1870,开始投注,200,HTTP/1.1 200,CT投注 1-965,text,true,,362,0,1000,1000,1870,0,0
1531302382628,1999,开始投注,200,HTTP/1.1 200,CT投注 1-846,text,true,,365,0,1000,1000,1999,0,0
1531302383329,1300,开始投注,200,HTTP/1.1 200,CT投注 1-657,text,true,,361,0,1000,1000,1300,0,0
1531302382929,1703,开始投注,200,HTTP/1.1 200,CT投注 1-830,text,true,,362,0,1000,1000,1703,0,0
1531302382608,2033,开始投注,200,HTTP/1.1 200,CT投注 1-986,text,true,,361,0,1000,1000,2032,0,0
1531302382545,2119,开始投注,200,HTTP/1.1 200,CT投注 1-944,text,true,,361,0,1000,1000,2119,0,0
1531302383038,1627,开始投注,200,HTTP/1.1 200,CT投注 1-938,text,true,,359,0,1000,1000,1627,0,0
1531302382564,2103,开始投注,200,HTTP/1.1 200,CT投注 1-951,text,true,,361,0,1000,1000,2103,0,0
1531302383380,1291,开始投注,200,HTTP/1.1 200,CT投注 1-899,text,true,,360,0,1000,1000,1290,0,0
1531302382766,1909,开始投注,200,HTTP/1.1 200,CT投注 1-964,text,true,,362,0,1000,1000,1909,0,0
1531302383579,1096,开始投注,200,HTTP/1.1 200,CT投注 1-663,text,true,,360,0,1000,1000,1096,0,0
1531302382913,1762,开始投注,200,HTTP/1.1 200,CT投注 1-896,text,true,,360,0,1000,1000,1762,0,0
1531302382713,1963,开始投注,200,HTTP/1.1 200,CT投注 1-760,text,true,,364,0,1000,1000,1962,0,0
1531302383434,1242,开始投注,200,HTTP/1.1 200,CT投注 1-777,text,true,,363,0,1000,1000,1241,0,0
1531302383077,1604,开始投注,200,HTTP/1.1 200,CT投注 1-971,text,true,,361,0,1000,1000,1604,0,0
1531302383235,1451,开始投注,200,HTTP/1.1 200,CT投注 1-862,text,true,,361,0,1000,1000,1451,0,0
1531302382433,2254,开始投注,200,HTTP/1.1 200,CT投注 1-868,text,true,,362,0,1000,1000,2254,0,0
1531302383441,1246,开始投注,200,HTTP/1.1 200,CT投注 1-727,text,true,,363,0,1000,1000,1246,0,0
1531302383179,1513,开始投注,200,HTTP/1.1 200,CT投注 1-900,text,true,,360,0,1000,1000,1513,0,0
1531302382987,1706,开始投注,200,HTTP/1.1 200,CT投注 1-671,text,true,,360,0,1000,1000,1706,0,0
1531302383087,1613,开始投注,200,HTTP/1.1 200,CT投注 1-958,text,true,,361,0,1000,1000,1613,0,0
1531302382581,2127,开始投注,200,HTTP/1.1 200,CT投注 1-827,text,true,,363,0,1000,1000,2127,0,0
1531302383155,1556,开始投注,200,HTTP/1.1 200,CT投注 1-582,text,true,,360,0,1000,1000,1556,0,0
1531302382809,1917,开始投注,200,HTTP/1.1 200,CT投注 1-923,text,true,,362,0,1000,1000,1917,0,0
1531302383120,1609,开始投注,200,HTTP/1.1 200,CT投注 1-808,text,true,,363,0,1000,1000,1609,0,0
1531302383323,1411,开始投注,200,HTTP/1.1 200,CT投注 1-890,text,true,,360,0,1000,1000,1411,0,0
1531302383140,1597,开始投注,200,HTTP/1.1 200,CT投注 1-781,text,true,,360,0,1000,1000,1597,0,0
1531302383122,1615,开始投注,200,HTTP/1.1 200,CT投注 1-996,text,true,,361,0,1000,1000,1615,0,0
1531302383237,1506,开始投注,200,HTTP/1.1 200,CT投注 1-932,text,true,,362,0,1000,1000,1506,0,0
1531302383323,1421,开始投注,200,HTTP/1.1 200,CT投注 1-776,text,true,,360,0,1000,1000,1421,0,0
1531302383644,1101,开始投注,200,HTTP/1.1 200,CT投注 1-992,text,true,,358,0,1000,1000,1101,0,0
1531302383112,1635,开始投注,200,HTTP/1.1 200,CT投注 1-813,text,true,,363,0,1000,1000,1635,0,0
1531302383294,1465,开始投注,200,HTTP/1.1 200,CT投注 1-912,text,true,,360,0,1000,1000,1465,0,0
1531302383124,1648,开始投注,200,HTTP/1.1 200,CT投注 1-997,text,true,,360,0,1000,1000,1648,0,0
1531302382628,2146,开始投注,200,HTTP/1.1 200,CT投注 1-907,text,true,,360,0,1000,1000,2146,0,0
1531302382833,1943,开始投注,200,HTTP/1.1 200,CT投注 1-990,text,true,,361,0,1000,1000,1943,0,0
1531302383176,1601,开始投注,200,HTTP/1.1 200,CT投注 1-888,text,true,,360,0,1000,1000,1601,0,0
1531302383101,1679,开始投注,200,HTTP/1.1 200,CT投注 1-985,text,true,,361,0,1000,1000,1679,0,0
1531302383151,1634,开始投注,200,HTTP/1.1 200,CT投注 1-550,text,true,,361,0,1000,1000,1634,0,0
1531302383150,1635,开始投注,200,HTTP/1.1 200,CT投注 1-909,text,true,,362,0,1000,1000,1635,0,0
1531302382771,2016,开始投注,200,HTTP/1.1 200,CT投注 1-765,text,true,,365,0,1000,1000,2016,0,0
1531302383538,1249,开始投注,200,HTTP/1.1 200,CT投注 1-882,text,true,,361,0,1000,1000,1249,0,0
1531302383277,1511,开始投注,200,HTTP/1.1 200,CT投注 1-989,text,true,,361,0,1000,1000,1511,0,0
1531302383587,1205,开始投注,200,HTTP/1.1 200,CT投注 1-999,text,true,,360,0,1000,1000,1205,0,0
1531302382767,2028,开始投注,200,HTTP/1.1 200,CT投注 1-852,text,true,,360,0,1000,1000,2028,0,0
1531302382443,2353,开始投注,200,HTTP/1.1 200,CT投注 1-788,text,true,,363,0,1000,1000,2353,0,0
1531302383466,1332,开始投注,200,HTTP/1.1 200,CT投注 1-782,text,true,,360,0,1000,1000,1332,0,0
1531302382939,1861,开始投注,200,HTTP/1.1 200,CT投注 1-855,text,true,,364,0,1000,1000,1861,0,0
1531302382775,2029,开始投注,200,HTTP/1.1 200,CT投注 1-403,text,true,,362,0,1000,1000,2029,0,0
1531302383535,1270,开始投注,200,HTTP/1.1 200,CT投注 1-723,text,true,,361,0,1000,1000,1270,0,0
1531302382520,2290,开始投注,200,HTTP/1.1 200,CT投注 1-750,text,true,,360,0,1000,1000,2290,0,0
1531302383196,1624,开始投注,200,HTTP/1.1 200,CT投注 1-953,text,true,,362,0,1000,1000,1624,0,0
1531302383380,1447,开始投注,200,HTTP/1.1 200,CT投注 1-941,text,true,,360,0,1000,1000,1447,0,0
1531302383241,1588,开始投注,200,HTTP/1.1 200,CT投注 1-926,text,true,,361,0,1000,1000,1588,0,0
1531302383268,1564,开始投注,200,HTTP/1.1 200,CT投注 1-975,text,true,,361,0,1000,1000,1564,0,0
1531302383167,1670,开始投注,200,HTTP/1.1 200,CT投注 1-906,text,true,,361,0,1000,1000,1670,0,0
1531302382845,1993,开始投注,200,HTTP/1.1 200,CT投注 1-799,text,true,,365,0,1000,1000,1993,0,0
1531302383245,1598,开始投注,200,HTTP/1.1 200,CT投注 1-970,text,true,,361,0,1000,1000,1598,0,0
1531302383485,1358,开始投注,200,HTTP/1.1 200,CT投注 1-993,text,true,,361,0,1000,1000,1358,0,0
1531302383104,1740,开始投注,200,HTTP/1.1 200,CT投注 1-841,text,true,,364,0,1000,1000,1740,0,0
1531302382648,2203,开始投注,200,HTTP/1.1 200,CT投注 1-978,text,true,,362,0,1000,1000,2203,0,0
1531302383143,1711,开始投注,200,HTTP/1.1 200,CT投注 1-815,text,true,,364,0,1000,1000,1711,0,0
1531302383351,1505,开始投注,200,HTTP/1.1 200,CT投注 1-829,text,true,,364,0,1000,1000,1505,0,0
1531302383259,1604,开始投注,200,HTTP/1.1 200,CT投注 1-786,text,true,,361,0,1000,1000,1604,0,0
1531302383190,1673,开始投注,200,HTTP/1.1 200,CT投注 1-928,text,true,,362,0,1000,1000,1673,0,0
1531302383001,1866,开始投注,200,HTTP/1.1 200,CT投注 1-929,text,true,,361,0,1000,1000,1866,0,0
1531302383307,1562,开始投注,200,HTTP/1.1 200,CT投注 1-980,text,true,,362,0,1000,1000,1562,0,0
1531302383363,1510,开始投注,200,HTTP/1.1 200,CT投注 1-678,text,true,,359,0,1000,1000,1510,0,0
1531302383304,1569,开始投注,200,HTTP/1.1 200,CT投注 1-948,text,true,,362,0,1000,1000,1569,0,0
1531302383482,1391,开始投注,200,HTTP/1.1 200,CT投注 1-856,text,true,,363,0,1000,1000,1391,0,0
1531302383292,1582,开始投注,200,HTTP/1.1 200,CT投注 1-931,text,true,,359,0,1000,1000,1582,0,0
1531302383497,1387,开始投注,200,HTTP/1.1 200,CT投注 1-919,text,true,,358,0,1000,1000,1387,0,0
1531302382766,2118,开始投注,200,HTTP/1.1 200,CT投注 1-407,text,true,,362,0,1000,1000,2118,0,0
1531302383117,1780,开始投注,200,HTTP/1.1 200,CT投注 1-991,text,true,,360,0,1000,1000,1780,0,0
1531302382889,2012,开始投注,200,HTTP/1.1 200,CT投注 1-604,text,true,,361,0,1000,1000,2012,0,0
1531302383424,1483,开始投注,200,HTTP/1.1 200,CT投注 1-410,text,true,,360,0,1000,1000,1483,0,0
1531302383639,1278,开始投注,200,HTTP/1.1 200,CT投注 1-943,text,true,,360,0,1000,1000,1278,0,0
1531302425018,214,开始投注,200,HTTP/1.1 200,CT投注 1-37,text,true,,357,0,1000,1000,214,0,0
1531302425080,238,开始投注,200,HTTP/1.1 200,CT投注 1-41,text,true,,358,0,1000,1000,238,0,0
1531302425264,180,开始投注,200,HTTP/1.1 200,CT投注 1-187,text,true,,357,0,1000,1000,180,0,0
1531302425267,182,开始投注,200,HTTP/1.1 200,CT投注 1-76,text,true,,359,0,1000,1000,182,0,0
1531302425287,189,开始投注,200,HTTP/1.1 200,CT投注 1-296,text,true,,358,0,1000,1000,189,0,0
1531302425319,185,开始投注,200,HTTP/1.1 200,CT投注 1-414,text,true,,358,0,1000,1000,185,0,0
1531302425364,193,开始投注,200,HTTP/1.1 200,CT投注 1-21,text,true,,359,0,1000,1000,193,0,0
1531302425381,197,开始投注,200,HTTP/1.1 200,CT投注 1-143,text,true,,359,0,1000,1000,197,0,0
1531302425399,186,开始投注,200,HTTP/1.1 200,CT投注 1-103,text,true,,359,0,1000,1000,186,0,0
1531302425400,190,开始投注,200,HTTP/1.1 200,CT投注 1-79,text,true,,359,0,1000,1000,190,0,0
1531302425399,193,开始投注,200,HTTP/1.1 200,CT投注 1-49,text,true,,359,0,1000,1000,193,0,0
1531302425421,187,开始投注,200,HTTP/1.1 200,CT投注 1-72,text,true,,358,0,1000,1000,187,0,0
1531302425503,166,开始投注,200,HTTP/1.1 200,CT投注 1-221,text,true,,359,0,1000,1000,166,0,0
1531302425608,149,开始投注,200,HTTP/1.1 200,CT投注 1-9,text,true,,357,0,1000,1000,149,0,0
1531302425638,148,开始投注,200,HTTP/1.1 200,CT投注 1-196,text,true,,357,0,1000,1000,148,0,0
1531302425774,154,开始投注,200,HTTP/1.1 200,CT投注 1-146,text,true,,357,0,1000,1000,154,0,0
1531302425799,152,开始投注,200,HTTP/1.1 200,CT投注 1-166,text,true,,357,0,1000,1000,152,0,0
1531302425831,158,开始投注,200,HTTP/1.1 200,CT投注 1-75,text,true,,359,0,1000,1000,158,0,0
1531302425896,198,开始投注,200,HTTP/1.1 200,CT投注 1-459,text,true,,358,0,1000,1000,164,0,0
1531302425971,180,开始投注,200,HTTP/1.1 200,CT投注 1-3,text,true,,359,0,1000,1000,180,0,0
1531302425975,183,开始投注,200,HTTP/1.1 200,CT投注 1-252,text,true,,358,0,1000,1000,183,0,0
1531302426002,191,开始投注,200,HTTP/1.1 200,CT投注 1-236,text,true,,358,0,1000,1000,191,0,0
1531302426022,189,开始投注,200,HTTP/1.1 200,CT投注 1-264,text,true,,359,0,1000,1000,189,0,0
1531302426099,195,开始投注,200,HTTP/1.1 200,CT投注 1-234,text,true,,357,0,1000,1000,195,0,0
1531302426106,188,开始投注,200,HTTP/1.1 200,CT投注 1-304,text,true,,359,0,1000,1000,188,0,0
1531302426106,197,开始投注,200,HTTP/1.1 200,CT投注 1-197,text,true,,359,0,1000,1000,197,0,0
1531302426106,206,开始投注,200,HTTP/1.1 200,CT投注 1-132,text,true,,358,0,1000,1000,206,0,0
1531302426159,200,开始投注,200,HTTP/1.1 200,CT投注 1-186,text,true,,358,0,1000,1000,200,0,0
1531302426275,196,开始投注,200,HTTP/1.1 200,CT投注 1-177,text,true,,359,0,1000,1000,196,0,0
1531302426272,200,开始投注,200,HTTP/1.1 200,CT投注 1-128,text,true,,359,0,1000,1000,200,0,0
1531302426281,193,开始投注,200,HTTP/1.1 200,CT投注 1-174,text,true,,359,0,1000,1000,193,0,0
1531302426295,200,开始投注,200,HTTP/1.1 200,CT投注 1-97,text,true,,358,0,1000,1000,200,0,0
1531302426311,193,开始投注,200,HTTP/1.1 200,CT投注 1-158,text,true,,358,0,1000,1000,193,0,0
1531302426316,228,开始投注,200,HTTP/1.1 200,CT投注 1-7,text,true,,359,0,1000,1000,228,0,0
1531302426457,204,开始投注,200,HTTP/1.1 200,CT投注 1-90,text,true,,358,0,1000,1000,204,0,0
1531302426473,218,开始投注,200,HTTP/1.1 200,CT投注 1-63,text,true,,359,0,1000,1000,218,0,0
1531302426501,225,开始投注,200,HTTP/1.1 200,CT投注 1-105,text,true,,358,0,1000,1000,225,0,0
1531302426507,220,开始投注,200,HTTP/1.1 200,CT投注 1-256,text,true,,357,0,1000,1000,220,0,0
1531302426544,234,开始投注,200,HTTP/1.1 200,CT投注 1-297,text,true,,358,0,1000,1000,234,0,0
1531302426556,230,开始投注,200,HTTP/1.1 200,CT投注 1-151,text,true,,357,0,1000,1000,230,0,0
1531302426565,226,开始投注,200,HTTP/1.1 200,CT投注 1-313,text,true,,359,0,1000,1000,226,0,0
1531302426556,237,开始投注,200,HTTP/1.1 200,CT投注 1-291,text,true,,357,0,1000,1000,237,0,0
1531302426557,237,开始投注,200,HTTP/1.1 200,CT投注 1-254,text,true,,359,0,1000,1000,237,0,0
1531302426559,250,开始投注,200,HTTP/1.1 200,CT投注 1-203,text,true,,358,0,1000,1000,250,0,0
1531302426571,254,开始投注,200,HTTP/1.1 200,CT投注 1-139,text,true,,358,0,1000,1000,254,0,0
1531302426593,233,开始投注,200,HTTP/1.1 200,CT投注 1-87,text,true,,357,0,1000,1000,232,0,0
1531302426595,240,开始投注,200,HTTP/1.1 200,CT投注 1-153,text,true,,359,0,1000,1000,240,0,0
1531302426620,235,开始投注,200,HTTP/1.1 200,CT投注 1-120,text,true,,359,0,1000,1000,235,0,0
1531302426653,235,开始投注,200,HTTP/1.1 200,CT投注 1-328,text,true,,359,0,1000,1000,235,0,0
1531302426669,261,开始投注,200,HTTP/1.1 200,CT投注 1-228,text,true,,358,0,1000,1000,261,0,0
1531302426702,258,开始投注,200,HTTP/1.1 200,CT投注 1-200,text,true,,358,0,1000,1000,258,0,0
1531302426730,233,开始投注,200,HTTP/1.1 200,CT投注 1-193,text,true,,358,0,1000,1000,233,0,0
1531302426731,250,开始投注,200,HTTP/1.1 200,CT投注 1-107,text,true,,359,0,1000,1000,250,0,0
1531302426722,261,开始投注,200,HTTP/1.1 200,CT投注 1-338,text,true,,359,0,1000,1000,261,0,0
1531302426765,235,开始投注,200,HTTP/1.1 200,CT投注 1-114,text,true,,359,0,1000,1000,235,0,0
1531302426743,257,开始投注,200,HTTP/1.1 200,CT投注 1-2,text,true,,358,0,1000,1000,257,0,0
1531302426785,229,开始投注,200,HTTP/1.1 200,CT投注 1-42,text,true,,358,0,1000,1000,229,0,0
1531302426785,249,开始投注,200,HTTP/1.1 200,CT投注 1-100,text,true,,359,0,1000,1000,249,0,0
1531302426821,226,开始投注,200,HTTP/1.1 200,CT投注 1-117,text,true,,358,0,1000,1000,226,0,0
1531302426799,254,开始投注,200,HTTP/1.1 200,CT投注 1-11,text,true,,358,0,1000,1000,254,0,0
1531302426822,237,开始投注,200,HTTP/1.1 200,CT投注 1-14,text,true,,358,0,1000,1000,237,0,0
1531302426813,257,开始投注,200,HTTP/1.1 200,CT投注 1-137,text,true,,358,0,1000,1000,257,0,0
1531302426850,239,开始投注,200,HTTP/1.1 200,CT投注 1-28,text,true,,358,0,1000,1000,239,0,0
1531302426861,248,开始投注,200,HTTP/1.1 200,CT投注 1-88,text,true,,359,0,1000,1000,248,0,0
1531302426884,236,开始投注,200,HTTP/1.1 200,CT投注 1-125,text,true,,358,0,1000,1000,236,0,0
1531302426892,251,开始投注,200,HTTP/1.1 200,CT投注 1-106,text,true,,359,0,1000,1000,251,0,0
1531302426921,256,开始投注,200,HTTP/1.1 200,CT投注 1-190,text,true,,359,0,1000,1000,256,0,0
1531302426929,251,开始投注,200,HTTP/1.1 200,CT投注 1-45,text,true,,359,0,1000,1000,251,0,0
1531302426941,242,开始投注,200,HTTP/1.1 200,CT投注 1-339,text,true,,359,0,1000,1000,242,0,0
1531302426945,252,开始投注,200,HTTP/1.1 200,CT投注 1-188,text,true,,359,0,1000,1000,252,0,0
1531302426922,276,开始投注,200,HTTP/1.1 200,CT投注 1-15,text,true,,358,0,1000,1000,276,0,0
1531302427007,265,开始投注,200,HTTP/1.1 200,CT投注 1-632,text,true,,359,0,1000,1000,265,0,0
1531302427009,266,开始投注,200,HTTP/1.1 200,CT投注 1-156,text,true,,358,0,1000,1000,266,0,0
1531302427007,269,开始投注,200,HTTP/1.1 200,CT投注 1-503,text,true,,358,0,1000,1000,269,0,0
1531302427008,273,开始投注,200,HTTP/1.1 200,CT投注 1-123,text,true,,359,0,1000,1000,273,0,0
1531302427040,257,开始投注,200,HTTP/1.1 200,CT投注 1-333,text,true,,358,0,1000,1000,257,0,0
1531302427044,256,开始投注,200,HTTP/1.1 200,CT投注 1-80,text,true,,358,0,1000,1000,256,0,0
1531302427044,256,开始投注,200,HTTP/1.1 200,CT投注 1-27,text,true,,359,0,1000,1000,256,0,0
1531302427083,245,开始投注,200,HTTP/1.1 200,CT投注 1-35,text,true,,359,0,1000,1000,245,0,0
1531302427071,264,开始投注,200,HTTP/1.1 200,CT投注 1-149,text,true,,359,0,1000,1000,264,0,0
1531302427104,241,开始投注,200,HTTP/1.1 200,CT投注 1-124,text,true,,359,0,1000,1000,241,0,0
1531302427105,243,开始投注,200,HTTP/1.1 200,CT投注 1-477,text,true,,358,0,1000,1000,243,0,0
1531302427087,262,开始投注,200,HTTP/1.1 200,CT投注 1-38,text,true,,359,0,1000,1000,262,0,0
1531302427098,267,开始投注,200,HTTP/1.1 200,CT投注 1-276,text,true,,359,0,1000,1000,267,0,0
1531302427149,241,开始投注,200,HTTP/1.1 200,CT投注 1-335,text,true,,359,0,1000,1000,241,0,0
1531302427168,238,开始投注,200,HTTP/1.1 200,CT投注 1-226,text,true,,358,0,1000,1000,238,0,0
1531302427190,225,开始投注,200,HTTP/1.1 200,CT投注 1-96,text,true,,359,0,1000,1000,225,0,0
1531302427182,245,开始投注,200,HTTP/1.1 200,CT投注 1-19,text,true,,359,0,1000,1000,245,0,0
1531302427194,239,开始投注,200,HTTP/1.1 200,CT投注 1-209,text,true,,359,0,1000,1000,239,0,0
1531302427280,231,开始投注,200,HTTP/1.1 200,CT投注 1-118,text,true,,358,0,1000,1000,231,0,0
1531302427312,213,开始投注,200,HTTP/1.1 200,CT投注 1-58,text,true,,358,0,1000,1000,213,0,0
1531302427303,223,开始投注,200,HTTP/1.1 200,CT投注 1-331,text,true,,359,0,1000,1000,223,0,0
1531302427339,209,开始投注,200,HTTP/1.1 200,CT投注 1-183,text,true,,359,0,1000,1000,209,0,0
1531302427338,227,开始投注,200,HTTP/1.1 200,CT投注 1-32,text,true,,358,0,1000,1000,227,0,0
1531302427355,210,开始投注,200,HTTP/1.1 200,CT投注 1-17,text,true,,359,0,1000,1000,210,0,0
1531302427345,223,开始投注,200,HTTP/1.1 200,CT投注 1-271,text,true,,358,0,1000,1000,223,0,0
1531302427392,219,开始投注,200,HTTP/1.1 200,CT投注 1-150,text,true,,358,0,1000,1000,219,0,0
1531302427400,211,开始投注,200,HTTP/1.1 200,CT投注 1-270,text,true,,359,0,1000,1000,211,0,0
1531302427405,210,开始投注,200,HTTP/1.1 200,CT投注 1-176,text,true,,359,0,1000,1000,210,0,0
1531302427418,212,开始投注,200,HTTP/1.1 200,CT投注 1-384,text,true,,359,0,1000,1000,212,0,0
1531302427412,223,开始投注,200,HTTP/1.1 200,CT投注 1-157,text,true,,359,0,1000,1000,223,0,0
1531302427414,221,开始投注,200,HTTP/1.1 200,CT投注 1-148,text,true,,359,0,1000,1000,221,0,0
